GO_id,GO_name,is_synGO,num_genes,average_correlation,prop_best,gene_set
GO:0000956,nuclear-transcribed mRNA catabolic process,FALSE,101,0.37927649076551634,0.09900990099009901,"Apobec1,Atm,Hnrnpd,Zfp36l1,Zfp36l2,Noct,Ddx5,Gspt1,Gspt2,Hnrnpab,Eif3e,Magoh,Mlh1,Pabpc1,Cnot7,Ptbp1,Upf1,Rnps1,Ssb,Tesk1,Tob1,Ybx1,Zfp36,Xrn1,Exosc5,Lsm4,Exosc9,Exosc10,Hnrnpu,Pnrc2,Caprin1,Syncrip,Rbm8a,Lsm7,Exosc3,Magohb,Exosc7,Upf3a,Mtpap,Patl2,Polr2g,Ncbp2,Cnot8,Dcps,Exosc8,A1cf,Mrto4,Nbdy,Dcp2,Nbas,Dhx34,Smg9,Cnot2,Dhx36,Pan3,Dis3,Parn,Smg8,Eif4enif1,Secisbp2,Pym1,Pan2,Smg6,Cnot6,Pelo,Skic2,Exosc4,Dxo,Igf2bp1,Casc3,Eif4a3,Dis3l2,Cpeb3,Pde12,Tnrc6b,Tent4b,Tnrc6c,Paip1,Patl1,Smg7,Exosc2,Csde1,Zc3h12a,Thrap3,Cnot6l,Samd4b,Smg1,Tnrc6a,Cnot1,Edc4,Ago2,Pnldc1,Ctif,Rc3h2,Zcchc7,Upf2,Zfp36l3,Edc3,Rc3h1,Pabpn1l,Eif4a3l1"
GO:0000959,mitochondrial RNA metabolic process,FALSE,48,0.4192619749794815,0.10416666666666667,"Hsd17b10,Tfb2m,Polr1b,Polr1a,Tbrg4,Tfam,Angel2,Trmt10c,Mrpl12,Thap11,Myg1,Prorp,Mterf3,Trit1,Cdk5rap1,Ears2,Kat8,Mtres1,Mto1,Tefm,Elac2,Mterf4,Trnt1,Yars2,Polr3b,Wars2,Sars2,Rpusd4,Nsun4,Mterf2,Trmt5,Kansl1,Mettl4,Prkaa1,Mterf1b,Pde12,Polrmt,Tfb1m,Aars2,Twnk,Dars2,Mettl8,Polr2b,Grsf1,Fastkd1,Supv3l1,Slirp,Mterf1a"
GO:0000963,mitochondrial RNA processing,FALSE,20,0.42029259743713215,0.05,"Hsd17b10,Tbrg4,Angel2,Trmt10c,Prorp,Fastk,Trit1,Cdk5rap1,Mtpap,Mto1,Elac2,Fastkd3,Trnt1,Rpusd4,Fastkd2,Trmt5,Mettl8,Fastkd1,Supv3l1,Fastkd5"
GO:0000966,RNA 5'-end processing,FALSE,22,0.34383460865193427,0.13636363636363635,"Hsd17b10,Ssb,Rngtt,Abt1,Trmt10c,Rpp30,Prorp,Pop4,Thg1l,Rpp14,Ramac,Pop1,Nop9,Rpp25l,Pop7,Cmtr1,Rpp25,Pop5,Rpp40,Tbl3,Rpp38,Cmtr2"
GO:0001101,response to acid chemical,FALSE,116,0.4291240598977271,0.4482758620689655,"Aqp2,Ass1,Atp7a,Hnrnpd,Bcl2l1,Bcl2l2,Anxa2,Casp3,Cdh1,Cdkn1b,Cdo1,Cebpb,Cfl1,Socs1,Col3a1,Col5a2,Col6a1,Col1a1,Col1a2,Cybb,Dnmt1,Dnmt3a,Dnmt3b,Edn1,Eif2s1,Eno1,Eno1,F7,Fyn,Gdf10,Gip,Glra4,Grin1,Grin2d,Gstp1,Hmgcs2,Prmt1,Hsf1,Igf1r,Krt8,Lmnb1,Alad,Mmp2,Mmp3,Myd88,Naip2,Nfe2l2,Ngf,Nqo1,Ntrk1,Pck1,Pcna,Pdx1,Abcb1a,Pik3ca,Ptgs2,Rela,S100a10,Ccl2,Sipa1,Six1,Slc7a5,Hnf1a,Zeb1,Tnf,Tuba1a,Ubr1,Umod,Vegfa,Xbp1,Cul3,Asns,Prkn,Rragd,Avpr1a,Rragc,Nfat5,Rbx1,Nsmf,Lamtor4,Lamtor1,Crls1,Cpeb4,Tomm20,Lamtor5,Spaar,Castor1,Rps6kb1,Meak7,Rptor,Castor2,Lamtor2,Col4a6,Sh3bp4,Samtor,Col16a1,Tmbim6,Sesn1,Grin3b,Ghsr,Cpeb3,Gprc6a,Agap2,Ppp1r9b,Ubr2,Npas4,Cps1,Gmps,Amigo1,Sesn2,Mat2a,Ces2c,Lrp11,Slc38a9,Ep300,Pkd2l1"
GO:0001502,cartilage condensation,FALSE,16,0.4874313895277641,0.6875,"Acan,Barx2,Col2a1,Fgf4,Fgf6,Myf5,Mycn,Pkd1,Sox9,Tgfb2,Thra,Uncx,Wnt7a,Mapk14,Ror2,Otor"
GO:0001504,neurotransmitter uptake,TRUE,26,0.461700264840841,0.6153846153846154,"Slc29a2,Drd3,Flot1,Gdnf,Slc6a9,Itgb3,Per2,Slc18a3,Slc1a6,Slc22a1,Slc22a2,Slc22a3,Slc6a2,Snca,Cln8,Tor1a,Prkn,Park7,Slc29a1,Arl6ip5,Slc18b1,Slc18a1,Slc17a8,Slc1a7,Slc29a4,Fev"
GO:0001508,action potential,FALSE,113,0.4876683614199889,0.6017699115044248,"Chrna1,Chrna4,Chrnb2,Atp2a2,Cacna1d,Cacnb3,Cav1,Cav3,Cd36,Clcn1,Clcn2,Cln3,Cnr2,Dlg1,Drd1,Dsc2,Dsg2,Fkbp1b,Fmr1,Gba1,Gja5,Gjd2,Gna11,Gna14,Gna15,Gnaq,Hnrnpa1,Ifng,Jup,Kcna3,Kcna5,Kcna6,Kcna7,Kcnd1,Kcne1,Kcnh2,Kcnj11,Kcnj2,Kcnj5,Kcnj8,Kcnk3,Kcnk4,Kcnq1,Kcns1,Kcns2,Ndp,P2rx1,P2rx7,Scn10a,Scn1b,Scn5a,Scn8a,Sod1,Abcc8,Abcc9,Tnf,Sumo1,Scn11a,Bin1,Rapgef4,Kcne3,Rangrf,Kcne4,Cacna1h,Gpr35,Gpr88,Kcne5,Kcng4,Kcnv1,Trpm4,Bbs10,Myh14,Scn2b,Tbx18,Gper1,Nedd4l,Slmap,Kcnc4,Akap9,Chrnb4,Camk2d,Foxp1,Dsp,Chrna5,Scn2a,Scn4a,Pawr,Nup155,Flna,Kcnh6,Dcdc2a,Kcng3,P2rx3,Npr2,P2rx2,Ffar3,Kcns3,Kcng2,Kcnv2,Kcng1,Kcna10,Cldn19,Mtnr1b,Kcne2,Trpa1,Nrcam,Hcn4,Gpd1l,Kcnf1,Scn4b,Rnf207,Nps,Kcnmb3"
GO:0001510,RNA methylation,FALSE,58,0.40529751178605616,0.20689655172413793,"Akt1,Trdmt1,Fbl,Emg1,Thumpd3,Hsd17b10,Tfb2m,Mettl1,Larp7,Trmt10c,Mettl2,Ftsj1,Ftsj3,Mettl3,Wdr4,Bud23,Dimt1,Henmt1,Mettl6,Ramac,Mrm3,Alkbh8,Trmt112,Mrm2,Trmt12,Larp7-ps,Mto1,Trmt10b,Gtpbp3,Thumpd2,Nsun4,Nsun6,Trmo,Bcdin3d,Mettl5,Trmt5,Zcchc4,Trmt44,Wdr6,Nsun5,Nsun3,Trmt10a,Rbm15b,Nop2,Tyw3,Mettl14,Tarbp1,Trmt2b,Mrm1,Tfb1m,Mettl8,Rbm15,Mepce,Fbll1,Thada,Trmt61a,Lcmt2,Fdxacb1"
GO:0001516,prostaglandin biosynthetic process,FALSE,24,0.41921143343135714,0.4166666666666667,"Edn1,Edn2,Il1b,Fabp5,Anxa1,Mif,Pla2g4a,Ptgis,Ptgs1,Ptgs2,Sphk1,Tbxas1,Pla2g10,Pibf1,Sco1,Avpr1a,Ptges3,Ptges,Prxl2b,Pnpla8,Cthrc1,Sirt1,Ptges2,Pla2g4f"
GO:0001522,pseudouridine synthesis,FALSE,16,0.36247074835048615,0.0625,"Nhp2,Pus1,Nop10,Pus3,Gar1,Tsr3,Rpusd4,Trub1,Pus7l,Rpusd3,Rpusd1,Trub2,Naf1,Dkc1,Rpusd2,Pusl1"
GO:0001523,retinoid metabolic process,FALSE,76,0.3290804366731431,0.3684210526315789,"Abca4,Adh1,Adh7,Adh5,Akr1b1,Crabp2,Cyp1a1,Cyp1a2,Cyp1b1,Cyp26a1,Cyp2j6,Cyp3a11,Cyp3a16,Dgat1,Lcn5,Ces1e,Ldlr,Lipa,Lipe,Lpl,Rdh11,Aldh1a2,Rbp1,Rbp2,Rdh5,Rdh16,Rpe65,Dhrs3,Adh4,Hsd17b6,Dhrs4,Cyp3a41a,Rdh7,Aldh1a3,Bco1,Dhrs7,Pnpla2,Retsat,Dgat2,Pnlip,Adh6a,Sdr9c7,Isx,Rarres2,Prmt3,Cyp2c55,Cyp2s1,Rdh12,Lrat,Rdh10,Ces2a,Rdh9,Ces1d,Rdh14,Akr1c18,Rdh1,Rdh13,Clps,Bco2,Rdh19,Rdh16f2,Cyp26b1,Ces1f,Ces2c,Ces2e,Rdh8,Aldh8a1,Dhrs9,Sdr16c5,Awat2,Cyp3a44,Cyp2w1,Cyp26c1,Plb1,Cyp3a41b,Adh6b"
GO:0001541,ovarian follicle development,FALSE,66,0.37530491643289143,0.4090909090909091,"Adcyap1,Ahr,Amh,Atm,Bax,Bcl2l1,Bmp4,Cebpb,Dmc1,Eif2b4,Ereg,Esr1,Esr2,Fgf7,Fshb,Fshr,Gnrh1,Hnrnpk,Inha,Kdr,Lfng,Lhb,Lhcgr,Foxc1,Mmp14,Mmp2,Nppc,Nobox,Phb1,Ptger4,Ptx3,Rac1,Sod1,Ube3a,Vegfa,Zp3,Foxl2,Spo11,Umodl1,Msh4,Adrm1,Mmp19,Fancg,Zfp830,Bcas2,Fance,Sohlh2,Kmt2b,Immp2l,Oas1d,Hyal3,Arrb1,Grk2,Mfn2,Arrb2,Eif2b2,Eif2b5,Ermp1,Sohlh1,Taf4,Gpr149,Npr2,Lsm14b,Dmrta1,Scaper,Fancf"
GO:0001556,oocyte maturation,FALSE,31,0.3862499497205376,0.41935483870967744,"Bnc1,Brca2,Cdc25b,Dazl,Dmc1,Edn1,Ednra,Ereg,H3f3a,Insl3,Mos,Nppc,Aurka,Rec8,Fbxo5,Washc1,Trip13,Rxfp2,Ythdf2,Tut7,Washc5,Oosp2,Npr2,Shb,Tut4,Lsm14b,Ccnb1,Zar1,Pabpc1l,Wee2,Zar1l"
GO:0001562,response to protozoan,FALSE,43,0.2984394944324899,0.37209302325581395,"Arg1,Bcl3,Cd37,Gbp2b,Gbp2,Hras,Irf8,Ier3,Ifng,Igtp,Il10,Il12a,Il12b,Il4,Il4ra,Il6,Irf4,Lyst,Gbp4,Myd88,Slc11a1,Nras,Enpp1,Spn,Tgtp1,Cd40,Tspan32,Batf,Irgm2,Gbp3,Pf4,Iigp1,Nkg7,Batf2,Gbp8,Ccdc88b,Gbp6,Gbp7,Gbp9,Vtcn1,Tlr12,Gbp10,Tgtp2"
GO:0001569,branching involved in blood vessel morphogenesis,FALSE,31,0.3889803031194676,0.5483870967741935,"Ahr,Gdf2,Cxcr4,Edn1,Ednra,Eng,Fgf8,Foxc2,Gbx2,Gna13,Ihh,Kdr,Mdk,Notch4,Pitx2,Sfrp2,Shh,Srf,Tbx1,Tek,Tgfbr2,Vegfa,Sirt6,Dll4,Fkbpl,Tbx20,Nrarp,Plxnd1,Nfatc4,Vangl2,Rbm15"
GO:0001570,vasculogenesis,FALSE,77,0.3896567146221413,0.5584415584415584,"Adm,Gdf2,Zfp36l1,Cav1,Cd34,Cited1,Ackr3,Emp2,Eng,Epha2,Epo,Epor,Ptk2,Fgfr2,Foxm1,Fzd4,Gata4,Gjc1,Has2,Hey1,Hey2,Foxf1,Hhex,Hoxa13,Kdr,Nkx2-5,Notch1,Pdgfrb,Enpp1,Pitx2,Ptprj,Rras,Sgpl1,Shh,Smarca4,Sox17,Sox18,T,Cripto,Tead2,Tek,Tgfb1,Tgfbr2,Tie1,Tnni3,Wnt7a,Wnt7b,Wt1,Xdh,Yap1,Aplnr,Ceacam1,Amot,Prok2,Fbxw7,Ramp2,Paxip1,Asb4,Cul7,Pbrm1,Tmem100,Rtn4,Rasip1,Wars2,Myo18b,Rapgef2,Brpf1,Egfl8,Rap1a,Spred1,Myocd,Npr2,Setd2,Smo,Egfl7,Zfp950,Apela"
GO:0001573,ganglioside metabolic process,FALSE,22,0.46494570506156196,0.3181818181818182,"Glb1,B4galnt1,Gm2a,Hexa,Neu1,St3gal3,St3gal1,St3gal2,St6galnac1,St6galnac4,St8sia2,St8sia3,Neu2,Naglu,Neu3,St6galnac6,B3galt4,B4galt6,Cln6,Neu4,St8sia6,6430550D23Rik"
GO:0001578,microtubule bundle formation,FALSE,130,0.4325475706888118,0.47692307692307695,"Cep131,Capn6,Dnah8,Mapre1,Fes,Foxj1,Lrrc23,Mns1,Map7,Plk1,Kif20a,Rp1,Rsph1,Ube2b,Zfp207,Katna1,Tekt2,Spag1,Trim36,Spag6l,Spast,Ccdc39,Dnaaf11,Chp1,Clip1,Psrc1,Spag16,Clxn,Bbs2,Dnaaf4,Tppp3,Dnaaf1,Cfap57,Dnai1,Pierce1,Cfap206,Dnajb13,Iqcg,Dnah17,Spaca9,Jhy,Spef1,Fbxo24,Daw1,Fsip1,Tppp,Ccser2,Ccdc103,Tbc1d21,Lrguk,Spag17,Odad4,Dnaaf6rt,Odad2,Cfap97d1,Rsph9,Cplane2,Ift46,Clasp1,Cluap1,Odad3,Ak7,Gas2l1,Pdcl2,Rsph6a,Ttll3,Numa1,Dnaaf10,Gas8,Meig1,Ccdc65,Dnaaf2,Tpgs1,Dnah5,Dnah1,Zmynd10,Ccdc40,Odad1,Cfap44,Rsph4a,Armc2,Nav1,Tppp2,Aaas,Dnah7b,Cfap157,Mark4,Prc1,Ttc12,Hoatz,Ofd1,Gas2l2,Ttll6,Ttll8,Cfap65,Fsip2,Dnai3,Dnai4,Lrrc61,Cfap100,Hydin,Ift56,Stk36,Ttll13,Map1s,Rp1l1,Ttll1,Cfap91,Ttll5,Spef2,Dnah2,Togaram1,Ccdc63,Drc7,Dnaaf6,Zmynd12,Nckap5l,Cfap58,Spag6,Drc1,Dnai2,Dnaaf5,Dnaaf3,Cfap74,Pierce2,Cfap73,Dnah7a,Cfap47,Cfap43,Dnah7c"
GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,FALSE,27,0.20542963031486763,0.2222222222222222,"Azgp1,Car6,Gnat1,Gnat2,Pigr,Pip,Plcb2,Tas2r108,Tas2r119,Rtp4,Lpo,Rtp2,Rtp3,Rtp1,Tas2r139,Tas2r117,Tas2r110,Tas2r113,Tas2r118,Tas2r126,Tas2r131,Tas2r135,Tas2r138,Tas2r143,Tas2r140,Tas2r137,Tas2r103"
GO:0001655,urogenital system development,FALSE,61,0.4196935897264892,0.5901639344262295,"Ahr,Amh,Apc,Bmp4,Bmp7,Cd44,Cdkn1b,Crkl,Cyp19a1,Ephb3,Esr1,Esr2,Fem1b,Fgfr2,Gata2,Gli1,Gli2,Hells,Foxa1,Hoxa10,Hoxa11,Hoxa13,Hoxa9,Hoxb13,Hoxd13,Igf1r,Lhx1,Mmp2,Nkx3-1,Nog,Notch1,Pax2,Pax8,Plaur,Psap,Pten,Rara,Rarg,Rln1,Rxra,Serpinf1,Sfrp1,Shh,Smarcc1,Sox9,Serpinb5,Stat5a,Stk11,Tnc,Trp63,Ube3a,Wnt11,Wnt5a,Osr1,Plag1,Foxb1,Wdr77,Psapl1,Eaf2,Osr2,Acd"
GO:0001656,metanephros development,FALSE,73,0.4360624854338683,0.5753424657534246,"Adipoq,Agtr2,Akr1b1,Aqp1,Aqp2,Bmp4,Bmp7,Cd34,Cited1,Cxcr2,Ctsh,Fbn1,Fgf8,Foxc2,Gdf11,Gdnf,Hes1,Foxj1,Foxd1,Hoxa11,Hoxd11,Irx1,Irx2,Irx3,Lamb2,Lhx1,Lif,Myc,Nf1,Nkx3-1,Slc22a6,Pax2,Pax8,Pdgfa,Pdgfb,Pdgfrb,Pkd1,Ret,Shh,Six1,Six2,Six4,Slc22a1,Slc5a1,Sox17,Sox9,Stat1,Hnf1b,Tcf21,Tfap2a,Tfap2b,Umod,Wnt9b,Wnt4,Wnt7b,Wt1,Yap1,Grem1,Osr1,Spry1,Sall1,Aph1c,Pds5a,Wwtr1,Rdh10,Osr2,Hoxc11,Acat1,Nphs2,Aph1a,Gdf6,Smo,Fat4"
GO:0001657,ureteric bud development,FALSE,81,0.466602566101353,0.7160493827160493,"Agtr1a,Agtr1b,Agtr2,Arg2,Bmp2,Bmp4,Bmp7,Cat,Cd44,Cer1,Cited1,Crlf1,Dlg1,Fgf2,Fgf8,Fgfr2,Foxc2,Gata3,Gdf11,Gdnf,Gsta3,Hes1,Hey1,Foxj1,Foxd1,Hoxa11,Hoxb7,Hoxd11,Hs3st3a1,Ilk,Lama5,Lhx1,Epcam,Smad5,Smad6,Foxc1,Myc,Nog,Pax2,Pax8,Pgf,Pspn,Rara,Ret,Sfrp1,Shh,Sim1,Six1,Six2,Six4,Sox9,Sdc1,Hnf1b,Tcf21,Tgfb1,Timeless,Vegfa,Wnt1,Wnt11,Wnt9b,Wnt2b,Wnt4,Wnt6,Wt1,Grem1,Hs2st1,Osr1,Spry1,Hs3st3b1,Smad9,Tacstd2,Sall1,Ctnnbip1,Tmem59l,Gzf1,Npnt,Dchs1,Adamts16,Smo,Fat4,Dspp"
GO:0001658,branching involved in ureteric bud morphogenesis,FALSE,54,0.47534874873065563,0.7222222222222222,"Agtr1a,Agtr1b,Agtr2,Bmp2,Bmp4,Cd44,Cited1,Dlg1,Fgf2,Fgf8,Gdnf,Foxd1,Hoxa11,Hoxb7,Hoxd11,Hs3st3a1,Ilk,Lama5,Lhx1,Myc,Nog,Pax2,Pax8,Pgf,Pspn,Shh,Six1,Six2,Six4,Sox9,Hnf1b,Tcf21,Tgfb1,Timeless,Vegfa,Wnt1,Wnt9b,Wnt2b,Wnt4,Wnt6,Wt1,Grem1,Hs3st3b1,Tacstd2,Sall1,Ctnnbip1,Tmem59l,Gzf1,Npnt,Dchs1,Adamts16,Smo,Fat4,Dspp"
GO:0001659,temperature homeostasis,FALSE,149,0.4423938913950955,0.5570469798657718,"Acadl,Acadvl,Ache,Adipoq,Actn3,Acvr2b,Adam17,Adcyap1,Adrb2,Adrb3,Alpl,Fabp4,Apc,Atf4,Cav1,Cckar,Cd36,Cebpb,Cidea,Elovl3,Cxcr4,Ccr2,Ccr5,Cpt2,Dbh,Ddit3,Dio2,Dync1h1,Drd1,Edn2,Fh1,Foxc2,Lpin1,G0s2,Cmklr1,Gpr3,Gpx1,Gpx2,Hadh,Hcrt,Hdac3,Hsf1,Igf1r,Il13,Il15,Il1a,Il1b,Il1rn,Il18r1,Il4,Il4ra,Irf4,Fabp5,Lama4,Lcn2,Lep,Lepr,Mfap2,Mc3r,Mup1,Mup2,Mup3,Mup4,Mup5,Notch1,Npr3,Ntsr1,Oxtr,Pctp,Pemt,Per2,Phox2b,Prkab1,Ptger3,Ptgs2,Rb1,Scd1,Ccl5,Smarca4,Stat6,Stk11,Syk,Thra,Tle3,Tlr4,Tnf,Tnfrsf11a,Tnfsf11,Tshr,Ucp1,Ucp2,Nr1h3,Nr1h2,Vegfa,Trpv2,Wnt10b,Zbtb7b,Adamts5,Gadd45g,Fto,Ip6k1,Trpm2,Apln,Sirt6,Ybx2,Nmu,Fgf21,Ghrl,Ptges,Abhd6,Sln,Oma1,Dock7,Decr1,Letmd1,Pgam5,Adipor1,Ehmt1,Gimap3,Pwwp2b,Ces1d,Ffar4,Prkab2,Ogt,Elovl6,Mfn2,Trpm8,Trpv1,Tfe3,Hoxc10,Pth2r,Flcn,Dhrs7b,Kdm6b,Nr1d1,Nox3,Slc25a44,Nrdc,Plac8,Lnpep,Nod2,Gimap5,Igf2bp2,Zfp516,Acot11,Ksr2,Nova2,Mup11,Fcor"
GO:0001662,behavioral fear response,FALSE,30,0.5240424433439744,0.6333333333333333,"Asic1,Adcyap1,Cacna1e,Cckbr,Comt,Crh,Dpp4,Drd1,Drd4,Eif4e,Esr2,Grpr,Htr1a,Mdk,Morc1,Neurod2,Npy2r,Rag1,Nr2e1,Ucn,Vdac1,Vdac3,Deaf1,Spire1,Fbxl20,Rps6kb1,Eif4g1,Taar4,Grp,Asic4"
GO:0001675,acrosome assembly,FALSE,36,0.3175374964884173,0.1388888888888889,"Actl7a,Mfsd14a,Agfg1,Pln,Nectin2,Rab1a,Rfx2,Zpbp,Acrbp,Tbc1d20,Cylc1,Spaca1,Eqtn,Izumo3,Zpbp2,Actl9,Spink2,Fsip1,Cylc2,Tmprss12,Fam209,Slc9a8,Pdcl2,Sec23ip,Sox30,Tmf1,Tbpl1,Ccdc38,Sppl2c,Garin1a,Ccdc42,Garin1b,Poc1b,Pfn4,Garin3,Vps13b"
GO:0001676,long-chain fatty acid metabolic process,FALSE,118,0.33654196506834233,0.3050847457627119,"Acadl,Ahr,Abcd1,Alox12,Alox12e,Alox12b,Alox15,Alox8,Alox5,Cpt1a,Cpt2,Cyp1a1,Cyp1a2,Cyp1b1,Cyp2a12,Cyp2a4,Cyp2a5,Cyp2b10,Cyp2b13,Cyp2b19,Cyp2b9,Cyp2c29,Cyp2c37,Cyp2c38,Cyp2c39,Cyp2c40,Cyp2d10,Cyp2d9,Cyp2e1,Cyp2f2,Cyp2g1,Cyp2j5,Cyp2j6,Cyp4a10,Cyp4a12b,Cyp4a14,Ephx1,Ephx2,Gpx1,Gstm1,Gstm2,Gstm3,Gstm4,Gstm6,Gstp2,Gstp1,Lipe,Ltc4s,Myo5a,Pam,Pla2g4a,Ptgs1,Ptgs2,Sphk1,Aloxe3,Slc27a2,Slc27a5,Slc27a3,Slc27a4,Acot1,Pla2g2f,Sco1,Asah2,Acot9,Cyp2d22,Hacl1,Cyp4f14,Aig1,Ptgr1,Pnpla8,Gstm7,Cthrc1,Acot7,Cyp2u1,Cyp4f18,Cyp2c55,Cyp2s1,Cyp2j9,Fads1,Cyp2d26,Acsbg3,Cyp2j11,Cyp4f15,Cyp2c50,Adtrp,Pnpla3,Acsm1,Elovl6,Cyp4f13,Acot2,Acot3,Acot4,Acsl6,Acot5,Cyp2d34,Slc27a6,Gstp3,Cyp2c23,Acad9,Cyp2j13,Cyp4a29,Cyp2a22,Cyp2j12,Cyp2b23,Cyp4a12a,Acsbg2,Cyp2d12,Cyp2t4,Cyp2c54,Acsl5,Cyp4a30b,Cyp2d11,Cyp2j7,Gpx4,Cyp4f40,Cyp2j8,Cyp4a31,Cyp4a32"
GO:0001678,intracellular glucose homeostasis,FALSE,150,0.45168955704193137,0.44666666666666666,"Abcg1,Ace,Adra2a,Ager,Ang2,Birc5,Apoc3,Bad,Cacna1d,Cacna1e,Casr,Cftr,Col1a1,Crh,Crhr2,Cyp7a1,Endog,Fkbp1b,Gcg,Rack1,Gpr27,Gpx1,Hcfc1,Hif1a,Hk1,Hk2,Foxa2,Foxa3,Icam1,Igf1r,Ins1,Kcnj11,Kif5b,Lepr,Lrp5,Mup1,Mup2,Mup3,Mup4,Mup5,Neurod1,Ngfr,Oprk1,Pax2,Pax6,Pck1,Cdk16,Pdx1,Pik3ca,Pik3r1,Pik3r2,Ppp3cb,Ptprn,Rab11b,Rac1,Rab34,Rbm4,Nr1h4,Ccl2,Serpinf1,Tra2b,Sin3a,Slc12a7,Slc2a2,Smarca4,Sox4,Srf,Star,Stx4a,Abcc8,Hnf1a,Tgfb1,Th,Tjp1,Ucp2,Usf1,Usf2,Vcam1,Xbp1,Fto,Map4k4,Nox4,Prkn,Rab11fip5,Pla2g6,Cpb2,Ncoa6,Dynll1,Trpm5,Cltrn,Mlxipl,Ghrl,Slc29a1,Klf15,Ptpmt1,Oxct1,C1qtnf12,Jagn1,Trpm4,Foxk2,Pih1d1,Selenot,Tunar,Gpr39,C2cd2l,Rptor,Pck2,Abca12,Rab11fip2,Gper1,Aacs,Ern1,Kat5,Trem2,Lin28a,Klf7,Sirt1,Hmgn3,Slc9b2,Nucks1,Gck,Prkaa1,Slc12a6,Ogt,Sri,Arrb1,Raf1,Grk2,Pde4c,Gprc6a,Hk3,Slc39a14,Sidt2,Hkdc1,Nr1d1,Eny2,Pim3,Twnk,Gckr,Gpr68,Lrrc8a,Trpa1,Sybu,Rfx6,Piwil4,Irs2,Baiap3,Zbed6,Mup11,Fcor"
GO:0001702,gastrulation with mouth forming second,FALSE,29,0.4503093942854995,0.5517241379310345,"Acvr2b,Chrd,Gata4,Gdf3,Hhex,Foxa2,Ldb1,Lhx1,Lrp5,Lrp6,Nodal,Nsd1,Otx2,Srf,Ugdh,Wnt5a,Zbtb17,Zic3,Ets2,Amot,Dact1,Nat8f1,Nat8,Nat8f5,Nat8f2,Nat8f3,Prickle1,Crb2,Megf8"
GO:0001704,formation of primary germ layer,FALSE,99,0.4044713087848486,0.5151515151515151,"Macf1,Nr0b1,Bmp4,Bmp7,Bmpr1a,Bmpr2,Chrd,Col12a1,Col5a1,Col5a2,Col6a1,Dkk1,Dusp2,Elf5,Eomes,Epha2,Etv2,Foxc2,Fzd7,Gata4,Gata6,Gpi1,Grb2,Hand1,Htt,Foxf1,Hmga2,Foxa2,Hoxa11,Itga2,Itga3,Itga5,Itgb3,Lama3,Lamb3,Lhx1,Mesp1,Mesp2,Foxc1,Mmp14,Mmp15,Mmp2,Mmp8,Mmp9,Nodal,Nog,Pax2,Pou5f1,Prkar1a,Dusp1,Scx,Sfrp2,Exoc4,Six2,Snai1,Sox17,Sox2,Sox7,Srf,T,Tal1,Tbx6,Hnf1a,Hnf1b,Tlx2,Kdm6a,Wnt11,Wnt3,Wnt3a,Wnt5a,Ets2,Taf10,Macroh2a1,Ecsit,Mixl1,Paf1,Msgn1,Twsg1,Brd3,Hsbp1,Atoh8,Nanog,Rtf1,Pofut2,Tbx19,Arid1a,Itgb4,Cdc73,Kdm6b,Tnrc6c,Epb41l5,Ahdc1,Armc5,Leo1,Setd2,Dusp5,Crb2,Dusp4,Apela"
GO:0001706,endoderm formation,FALSE,43,0.4152456767983923,0.5813953488372093,"Nr0b1,Col12a1,Col5a1,Col5a2,Col6a1,Dkk1,Dusp2,Eomes,Gata4,Gata6,Grb2,Hmga2,Itga5,Lama3,Lamb3,Lhx1,Mesp1,Mmp14,Mmp15,Mmp2,Mmp8,Mmp9,Nodal,Nog,Pou5f1,Dusp1,Sox17,Sox2,Sox7,Hnf1b,Macroh2a1,Mixl1,Paf1,Brd3,Hsbp1,Nanog,Rtf1,Cdc73,Tnrc6c,Leo1,Setd2,Dusp5,Dusp4"
GO:0001707,mesoderm formation,FALSE,58,0.37327637373086936,0.4482758620689655,"Macf1,Bmp4,Bmp7,Bmpr1a,Bmpr2,Chrd,Dkk1,Eomes,Epha2,Etv2,Foxc2,Gpi1,Hand1,Htt,Foxf1,Hmga2,Hoxa11,Itga2,Itga3,Itgb3,Mesp1,Mesp2,Foxc1,Nodal,Nog,Pax2,Pou5f1,Prkar1a,Scx,Sfrp2,Exoc4,Six2,Snai1,Srf,T,Tal1,Tbx6,Hnf1a,Tlx2,Kdm6a,Wnt11,Wnt3,Wnt3a,Wnt5a,Taf10,Ecsit,Msgn1,Twsg1,Nanog,Pofut2,Tbx19,Itgb4,Kdm6b,Epb41l5,Ahdc1,Armc5,Crb2,Apela"
